name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url,Category
"['Regulating Public Utility Performance: The Law of Market Structure, Pricing and Jurisdiction']","
Hempling,Scott",95.38,112.35,401,['VINTAGE BOOKS                 '],Paperback,14/02/2006,3,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781627222921,Law
"[""The Trustee's Legal Companion: A Step-By-Step Guide to Administering a Living Trust""]","
Hanks,Liza",61.18,72.07,125,['AMER BAR ASSN                 '],Paperback,07/04/2014,7,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325973,Law
['Copyright: What Everyone Needs to Know(r)'],"
Netanel,NeilWeinstock",22.24,27.84,254,['CAMBRIDGE UNIV PR             '],Paperback,18/10/2018,123,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780199941162,Law
['Estate & Trust Administration for Dummies'],"
Munro,MargaretA.",39.35,46.35,172,['CAMBRIDGE UNIV PR             '],Paperback,09/08/2018,64,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781119543879,Law
"['The Evolution of the Juvenile Court: Race, Politics, and the Criminalizing of Juvenile Justice']","
Feld,BarryC.",71.46,84.17,520,['AMER BAR ASSN                 '],Hardcover,01/02/2019,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479895694,Law
['Constitution of the United States and the Declaration of Independence (Pocket Edition)'],"
Jefferson,Thomas",4.38,5.49,216,['IZZARD INK                    '],Paperback,04/07/2017,108,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781598048209,Law
"['The Legal Writing Handbook: Analysis, Research, and Writing (Looseleaf)']","
Oates,LaurelCurrie",313.22,368.93,0,['SILMAN JAMES PR               '],Paperback,15/01/2017,57,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454895282,Law
['Texas Estate Planning Statutes with Commentary: 2017-2019 Edition'],"
Beyer,GerryW.",100.28,118.12,296,['HARVARD UNIV PR               '],Paperback,10/04/2018,6,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781546203261,Law
['The Essential Guide to Family & Medical Leave'],"
Guerin,Lisa",69.15,81.45,672,['NOLO PR                       '],Paperback,31/08/2018,108,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325294,Law
['Start Here: A Road Map to Reducing Mass Incarceration'],"
Berman,Greg",34.34,40.45,0,['MERRIAM WEBSTER               '],Hardcover,01/04/2016,169,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781620972236,Law
['Criminal Law: A Desk Reference'],"
Bergman,Paul",62.46,73.57,82,['SELF COUNSEL PR INC           '],Paperback,16/01/2012,17,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325768,Law
"[""California Landlord's Law Book, The: Evictions: Evictions""]","
Rosenquest,Nils",68.35,80.51,224,['ROWMAN & LITTLEFIELD PUBL GROU'],Paperback,22/09/2018,3,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413326192,Law
['U.S. Supreme Court Decisions: 51 Landmark Cases Summarized and Explained in Simple English'],"
MoskowitzEditor,Douglas",12.88,16.13,208,['HARVARD UNIV PR               '],Paperback,30/10/2017,55,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781537637204,Law
['On the Jury Trial: Principles and Practices for Effective Advocacy'],"
Melsheimer,ThomasM.",60.17,70.88,304,['BASIC BOOKS                   '],Hardcover,15/05/2018,15,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781574416992,Law
['Inmigración y Ciudadanía. Guia Informativa de Univision / Immigration. an Information Guide by Univision'],"
Univision",18.63,23.32,1900,['ASPEN PUBL                    '],Paperback,19/12/2016,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781945540424,Law
"[""Nolo's Deposition Handbook: The Essential Guide for Anyone Facing or Conducting a Deposition""]","
Bergman,Paul",50.45,59.43,368,['NOLO PR                       '],Paperback,30/08/2018,37,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325621,Law
"[""The Educator's Guide to Texas School Law: Ninth Edition""]","
Walsh,Jim",68.35,80.51,472,['NOLO PR                       '],Paperback,30/07/2018,22,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781477315316,Law
['Complete Guide to Human Resources and the Law: 2018 Edition'],"
",699.0,823.33,688,['NOLO PR                       '],Paperback,29/03/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454884309,Law
['Butterfly Politics'],"
MacKinnon,CatharineA.",45.55,53.66,1200,['ASPEN PUBL                    '],Hardcover,10/03/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674416604,Law
"['Legal Forms for Everyone: Leases, Home Sales, Avoiding Probate, Living Wills, Trusts, Divorce, Copyrights, and Much More']","
Battle,Carl",48.18,56.75,320,['NEW PR                        '],Paperback,25/09/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621535683,Law
['Business and Legal Forms for Interior Designers [With CDROM]'],"
Crawford,Tad",53.75,63.32,312,['STANFORD UNIV PR              '],Paperback,07/08/2018,104,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621532507,Law
"['The Constitution of the United States of America, the Bill of Rights & All Amendments, the Declaration of Independence, the Articles of Confederation,']","
Jefferson,Thomas",11.47,14.36,384,['NOLO PR                       '],Paperback,22/02/2019,42,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781615890187,Law
['Passkey Learning Systems EA Review Workbook: Six Complete IRS Enrolled Agent Practice Exams 2018-2019 Edition'],"
Gramkow,Richard",143.88,169.48,72,['WILDER PUBN                   '],Paperback,03/04/2018,138,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780998611891,Law
['The Soul of the First Amendment'],"
Abrams,Floyd",19.52,24.44,352,['NOLO PR                       '],Paperback,29/03/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780300234206,Law
['Rehabilitating Lochner: Defending Individual Rights Against Progressive Reform'],"
Bernstein,DavidE.",42.11,49.61,368,['ZONE BOOKS                    '],Paperback,05/05/2017,29,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226004044,Law
['Sustainability: Approaches to Environmental Justice and Social Power'],"
Sze,Julie",65.33,76.96,182,['LIGHTNING SOURCE INC          '],Paperback,01/10/2017,106,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479870349,Law
['Guardianships and the Elderly: The Perfect Crime'],"
Sugar,SamMD",27.05,33.86,270,['TORKEL OPSAHL ACADEMIC        '],Paperback,16/11/2018,76,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780757004339,Law
['Constitutional Law: 2018 Case Supplement'],"
Chemerinsky,Erwin",101.32,119.35,512,['NOLO PR                       '],Paperback,25/05/2018,51,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454894667,Law
['Charged: The New Movement to Transform American Prosecution and End Mass Incarceration'],"
Bazelon,Emily",49.07,57.8,48,['APPLEWOOD                     '],Hardcover,01/11/2006,76,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399590016,Law
['Examples & Explanations for Administrative Law'],"
Funk,WilliamF.",123.84,145.87,240,['SUCCESSDNA                    '],Paperback,10/01/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454891840,Law
['Critical Race Theory'],"
Crenshaw,Kimberle",75.61,89.06,376,['OXFORD UNIV PR                '],Paperback,08/08/2018,11,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781565842717,Law
"['Hollywood Dealmaking: Negotiating Talent Agreements for Film, TV and New Media']","
Appleton,Dina",40.8,48.06,248,['NOLO PRESS OCCIDENTAL         '],Paperback,11/04/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781581156713,Law
['Shariah: What Everyone Needs to Know(r)'],"
Esposito,JohnL.",23.75,29.73,1080,['WOLTERS KLUWER LAW & BUSINESS '],Paperback,30/08/2013,1,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780199325061,Law
"[""Georgia Real Estate License Exam Prep: All-In-One Review and Testing to Pass Georgia's Amp Real Estate Exam""]","
Cusic,David",46.69,55.0,306,['LIGHTNING SOURCE INC          '],Paperback,26/04/2016,55,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780692612798,Law
"['Living Trusts for Everyone: Why a Will Is Not the Way to Avoid Probate, Protect Heirs, and Settle Estates']","
Sharp,RonaldFarrington",22.58,28.27,272,['STANFORD LAW BOOKS            '],Paperback,09/05/2017,134,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781581156744,Law
['The Constitution Today: Timeless Lessons for the Issues of Our Era'],"
Amar,AkhilReed",31.3,39.18,512,['WOLTERS KLUWER LAW & BUSINESS '],Paperback,19/11/2015,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781541617285,Law
['How to Save a Constitutional Democracy'],"
Ginsburg,Tom",49.09,57.83,488,['NOLO PR                       '],Hardcover,24/10/2018,106,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226564388,Law
"[""Every Airbnb Host's Tax Guide""]","
Fishman,Stephen",26.45,33.11,610,['LIBERTY FUND                  '],Paperback,01/03/1982,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325515,Law
['Inequality Reexamined'],"
Sen,AmartyaK.",39.57,46.61,314,['PRACTISING LAW INSTITUTE      '],Paperback,01/05/2008,32,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674452565,Law
['Kommunalrecht Nrw'],"
Krampetzki,Joachim",25.61,32.06,320,['GROVE/ATLANTIC INC            '],Paperback,05/04/2016,11,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783739228990,Law
"[""Essential Executor's Handbook: A Quick and Handy Resource for Dealing with Wills, Trusts, Benefits, and Probate""]","
Hoffman,DavidG.",22.5,28.17,652,['BARRONS EDUC SERIES           '],Paperback,01/11/2015,2,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781632650313,Law
"[""Layman's Guide to Irish Law: Criminal Law""]","
Clyne,Teresa",17.81,22.3,352,['NOLO PR                       '],Paperback,30/09/2018,42,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781530660261,Law
"['Cross-Examination Handbook: Persuasion, Strategies, and Technique']","
Clark,RonaldH.",153.47,180.77,384,['VISIBLE INK PR                '],Paperback,01/09/2018,37,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454852001,Law
"['The Tech Contracts Handbook: Cloud Computing Agreements, Software Licenses, and Other It Contracts for Lawyers and Businesspeople']","
Tollen,DavidW.",53.43,62.94,352,['HODDER EDUCATION              '],Paperback,25/05/2012,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781634251785,Law
['12 Rules for Life: An Antidote to Chaos'],"
Peterson,JordanB.",38.92,45.85,448,['RH CANADA                     '],Hardcover,23/01/2018,2167,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780345816023,Psychology
['Publication Manual of the American Psychological Association'],"
AmericanPsychologicalAssociation",59.94,70.61,272,['AMER PSYCHOLOGICAL ASSN       '],Paperback,28/07/2009,3740,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433805615,Psychology
"['CBT Toolbox for Children and Adolescents: Over 220 Worksheets & Exercises for Trauma, ADHD, Autism, Anxiety, Depression & Conduct Disorders']","
Phifer,Lisa",51.6,60.78,0,['PREMIER EDUCATION SOLUTIONS   '],Spiral,01/09/2017,642,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683730750,Psychology
['Publication Manual of the American Psychological Association'],"
AmericanPsychologicalAssociation",72.72,85.66,272,['AMER PSYCHOLOGICAL ASSN       '],Spiral,01/07/2009,662,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433805622,Psychology
"['First, We Make the Beast Beautiful: A New Journey Through Anxiety']","
Wilson,Sarah",36.49,42.99,320,['DEY STREET BOOKS              '],Hardcover,24/04/2018,45,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062836786,Psychology
"[""Factfulness: Ten Reasons We're Wrong about the World--And Why Things Are Better Than You Think""]","
Rosling,Hans",40.27,47.44,352,['FLATIRON                      '],Hardcover,03/04/2018,138,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250107817,Psychology
"['The Social Leap: The New Evolutionary Science of Who We Are, Where We Come From, and What Makes Us Happy']","
VonHippel,William",39.45,46.47,304,['HARPER WAVE                   '],Hardcover,13/11/2018,35,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062740397,Psychology
"['The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma']","
VanDerKolk,Bessel",26.08,30.73,464,['PENGUIN GROUP                 '],Paperback,08/09/2015,31,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143127741,Psychology
['Catafalque (2-Volume Set): Carl Jung and the End of Humanity'],"
Kingsley,Peter",175.75,207.01,848,['LIGHTNING SOURCE INC          '],Hardcover,01/11/2018,66,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781999638405,Psychology
"[""Women Rowing North: Navigating Life's Currents and Flourishing as We Age""]","
Pipher,Mary",38.9,45.82,272,['BLOOMSBURY                    '],Hardcover,15/01/2019,56,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781632869609,Psychology
"['Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts']","
Tavris,Carol",28.03,33.02,400,['MARINER BOOKS                 '],Paperback,20/10/2015,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544574786,Psychology
"['Dbt(r) Skills Training Handouts and Worksheets, Second Edition']","
Linehan,MarshaM.",78.88,92.91,422,['GUILFORD PUBN                 '],Paperback,21/10/2014,76,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781572307810,Psychology
"['The Mind of the Leader: How to Lead Yourself, Your People, and Your Organization for Extraordinary Results']","
Hougaard,Rasmus",48.24,56.83,256,['HARVARD BUSINESS              '],Hardcover,13/03/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781633693425,Psychology
['Outliers: The Story of Success'],"
Gladwell,Malcolm",24.37,28.71,309,['BACK BAY BOOKS                '],Paperback,07/06/2011,205,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316017930,Psychology
['Flow: The Psychology of Optimal Experience'],"
Csikszentmihalyi,Mihaly",23.68,27.9,303,['PERENNIAL                     '],Paperback,01/07/2008,209,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061339202,Psychology
['Self to Lose - Self to Find: A Biblical Approach to the 9 Enneagram Types'],"
Vancil,Marilyn",25.15,29.63,208,['REDEMPTION PR                 '],Paperback,03/06/2016,4860,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781683140382,Psychology
"[""In Sheep's Clothing: Understanding and Dealing with Manipulative People""]","
Simon,GeorgeK.",22.71,26.76,174,['PARKHURST BROTHERS            '],Paperback,01/04/2010,97,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781935166306,Psychology
"[""My Grandmother's Hands: Racialized Trauma and the Pathway to Mending Our Hearts and Bodies""]","
Menakem,Resmaa",26.25,30.92,300,['CENTRAL RECOVERY PR           '],Paperback,19/09/2017,60,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781942094470,Psychology
"[""I Hate You--Don't Leave Me: Understanding the Borderline Personality""]","
Kreisman,JeroldJ.",25.56,30.11,271,['PERIGEE BOOKS                 '],Paperback,07/12/2010,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399536212,Psychology
"['Men Are from Mars, Women Are from Venus: The Classic Guide to Understanding the Opposite Sex']","
Gray,John",23.95,28.22,368,['HARPER COLLINS                '],Paperback,03/04/2012,8220,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060574215,Psychology
['How Emotions Are Made: The Secret Life of the Brain'],"
Barrett,LisaFeldman",23.35,27.51,448,['RH CANADA                     '],Paperback,23/01/2018,2167,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781328915436,Psychology
"['Thinking, Fast and Slow']","
Kahneman,Daniel",26.44,31.15,272,['AMER PSYCHOLOGICAL ASSN       '],Paperback,28/07/2009,3740,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780374533557,Psychology
['Who Are You?'],"
Didato,SalvatoreV.",30.86,36.35,0,['PREMIER EDUCATION SOLUTIONS   '],Paperback,01/09/2017,642,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316414753,Psychology
"[""The Red Book: A Reader's Edition""]","
Jung,C.G.",57.78,68.06,272,['AMER PSYCHOLOGICAL ASSN       '],Hardcover,01/07/2009,662,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393089080,Psychology
"[""Quiet: The Power of Introverts in a World That Can't Stop Talking""]","
Cain,Susan",40.6,47.83,320,['DEY STREET BOOKS              '],Hardcover,24/04/2018,45,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307352149,Psychology
['The Anxiety and Worry Workbook: The Cognitive Behavioral Solution'],"
Clark,DavidA.",35.0,41.23,352,['FLATIRON                      '],Paperback,03/04/2018,138,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781606239186,Psychology
"[""It's Ok That You're Not Ok: Meeting Grief and Loss in a Culture That Doesn't Understand""]","
Devine,Megan",23.86,28.11,304,['HARPER WAVE                   '],Paperback,13/11/2018,35,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781622039074,Psychology
['The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients'],"
Yalom,Irvin",22.34,26.32,464,['PENGUIN GROUP                 '],Paperback,08/09/2015,31,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061719615,Psychology
['Make It Stick: The Science of Successful Learning'],"
Brown,PeterC.",53.27,62.75,848,['LIGHTNING SOURCE INC          '],Hardcover,01/11/2018,66,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674729018,Psychology
"['Enlightenment Now: The Case for Reason, Science, Humanism, and Progress']","
Pinker,Steven",52.3,61.61,272,['BLOOMSBURY                    '],Hardcover,15/01/2019,56,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525427575,Psychology
['The Book of Symbols: Reflections on Archetypal Images'],"
ArchiveforResearchinArchetypalSymbo",78.1,92.0,400,['MARINER BOOKS                 '],Hardcover,20/10/2015,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783836514484,Psychology
['Aware: The Science and Practice of Presence--The Groundbreaking Meditation Practice'],"
Siegel,Daniel",41.29,48.64,422,['GUILFORD PUBN                 '],Hardcover,21/10/2014,76,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101993040,Psychology
"['Love Yourself, Heal Your Life Workbook']","
Hay,LouiseL.",24.83,29.25,256,['HARVARD BUSINESS              '],Paperback,13/03/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780937611692,Psychology
"['David and Goliath: Underdogs, Misfits, and the Art of Battling Giants']","
Gladwell,Malcolm",25.67,30.24,309,['BACK BAY BOOKS                '],Paperback,07/06/2011,205,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316204378,Psychology
